id,title,item_group_id,gtin,availability,description,condition,image_link,link,brand,price,sale_price,google_product_category,size,product_type,image2_link,link2,image3_link,link3,integer 1,Decimal
rdn-coverage-foundation-32-r-30ml,Coverage Foundation,100414,7.70E+11,out of stock,A full-coverage foundation with a natural finish.,new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwd0162f01/Images/products/The%20Ordinary/Colours/rdn-coverage-foundation-32-r-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/coverage-foundation-100414.html?dwvar_100414_size=30ml&dwvar_100414_color=3.2%20R&quantity=1,The Ordinary,8.00 USD,8.00 USD,2915,30ml 3.2 R,Foundation,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwd0162f01/Images/products/The%20Ordinary/Colours/rdn-coverage-foundation-32-r-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/coverage-foundation-100414.html?dwvar_100414_size=30ml&dwvar_100414_color=3.2%20R&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwd0162f01/Images/products/The%20Ordinary/Colours/rdn-coverage-foundation-32-r-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/coverage-foundation-100414.html?dwvar_100414_size=30ml&dwvar_100414_color=3.2%20R&quantity=1,61,61.1
rdn-coverage-foundation-32-y-30ml,Coverage Foundation,100414,7.70E+11,out of stock,A full-coverage foundation with a natural finish.,new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwee3b6775/Images/products/The%20Ordinary/Colours/rdn-coverage-foundation-32-y-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/coverage-foundation-100414.html?dwvar_100414_size=30ml&dwvar_100414_color=3.2%20Y&quantity=1,The Ordinary,8.00 USD,8.00 USD,2915,30ml 3.2 Y,Foundation,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwee3b6775/Images/products/The%20Ordinary/Colours/rdn-coverage-foundation-32-y-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/coverage-foundation-100414.html?dwvar_100414_size=30ml&dwvar_100414_color=3.2%20Y&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwee3b6775/Images/products/The%20Ordinary/Colours/rdn-coverage-foundation-32-y-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/coverage-foundation-100414.html?dwvar_100414_size=30ml&dwvar_100414_color=3.2%20Y&quantity=1,62,62.1
rdn-coverage-foundation-33-r-30ml,Coverage Foundation,100414,7.70E+11,out of stock,A full-coverage foundation with a natural finish.,new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwfc165547/Images/products/The%20Ordinary/Colours/rdn-coverage-foundation-33-r-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/coverage-foundation-100414.html?dwvar_100414_size=30ml&dwvar_100414_color=3.3%20R&quantity=1,The Ordinary,8.00 USD,8.00 USD,2915,30ml 3.3 R,Foundation,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwfc165547/Images/products/The%20Ordinary/Colours/rdn-coverage-foundation-33-r-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/coverage-foundation-100414.html?dwvar_100414_size=30ml&dwvar_100414_color=3.3%20R&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwfc165547/Images/products/The%20Ordinary/Colours/rdn-coverage-foundation-33-r-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/coverage-foundation-100414.html?dwvar_100414_size=30ml&dwvar_100414_color=3.3%20R&quantity=1,63,63.1
rdn-coverage-foundation-33-y-30ml,Coverage Foundation,100414,7.70E+11,out of stock,A full-coverage foundation with a natural finish.,new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwe29ce98a/Images/products/The%20Ordinary/Colours/rdn-coverage-foundation-33-y-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/coverage-foundation-100414.html?dwvar_100414_size=30ml&dwvar_100414_color=3.3%20Y&quantity=1,The Ordinary,8.00 USD,8.00 USD,2915,30ml 3.3 Y,Foundation,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwe29ce98a/Images/products/The%20Ordinary/Colours/rdn-coverage-foundation-33-y-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/coverage-foundation-100414.html?dwvar_100414_size=30ml&dwvar_100414_color=3.3%20Y&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwe29ce98a/Images/products/The%20Ordinary/Colours/rdn-coverage-foundation-33-y-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/coverage-foundation-100414.html?dwvar_100414_size=30ml&dwvar_100414_color=3.3%20Y&quantity=1,64,64.1
rdn-coverage-foundation-34-r-30ml,Coverage Foundation,100414,7.70E+11,in stock,A full-coverage foundation with a natural finish.,new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwb0586ad5/Images/products/The%20Ordinary/Colours/rdn-coverage-foundation-34-r-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/coverage-foundation-100414.html?dwvar_100414_size=30ml&dwvar_100414_color=3.4%20R&quantity=1,The Ordinary,8.00 USD,8.00 USD,2915,30ml 3.4 R,Foundation,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwb0586ad5/Images/products/The%20Ordinary/Colours/rdn-coverage-foundation-34-r-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/coverage-foundation-100414.html?dwvar_100414_size=30ml&dwvar_100414_color=3.4%20R&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwb0586ad5/Images/products/The%20Ordinary/Colours/rdn-coverage-foundation-34-r-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/coverage-foundation-100414.html?dwvar_100414_size=30ml&dwvar_100414_color=3.4%20R&quantity=1,65,65.1
rdn-coverage-foundation-34-y-30ml,Coverage Foundation,100414,7.70E+11,in stock,A full-coverage foundation with a natural finish.,new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw37f6b8bc/Images/products/The%20Ordinary/Colours/rdn-coverage-foundation-34-y-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/coverage-foundation-100414.html?dwvar_100414_size=30ml&dwvar_100414_color=3.4%20Y&quantity=1,The Ordinary,8.00 USD,8.00 USD,2915,30ml 3.4 Y,Foundation,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw37f6b8bc/Images/products/The%20Ordinary/Colours/rdn-coverage-foundation-34-y-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/coverage-foundation-100414.html?dwvar_100414_size=30ml&dwvar_100414_color=3.4%20Y&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw37f6b8bc/Images/products/The%20Ordinary/Colours/rdn-coverage-foundation-34-y-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/coverage-foundation-100414.html?dwvar_100414_size=30ml&dwvar_100414_color=3.4%20Y&quantity=1,66,66.1
rdn-coverage-foundation-40-r-30ml,Coverage Foundation,100414,7.70E+11,in stock,A full-coverage foundation with a natural finish.,new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwd6cb2830/Images/products/The%20Ordinary/Colours/rdn-coverage-foundation-40-r-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/coverage-foundation-100414.html?dwvar_100414_size=30ml&dwvar_100414_color=4.0%20R&quantity=1,The Ordinary,8.00 USD,8.00 USD,2915,30ml 4.0 R,Foundation,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwd6cb2830/Images/products/The%20Ordinary/Colours/rdn-coverage-foundation-40-r-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/coverage-foundation-100414.html?dwvar_100414_size=30ml&dwvar_100414_color=4.0%20R&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwd6cb2830/Images/products/The%20Ordinary/Colours/rdn-coverage-foundation-40-r-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/coverage-foundation-100414.html?dwvar_100414_size=30ml&dwvar_100414_color=4.0%20R&quantity=1,67,67.1
rdn-coverage-foundation-40-y-30ml,Coverage Foundation,100414,7.70E+11,in stock,A full-coverage foundation with a natural finish.,new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwc30d1c57/Images/products/The%20Ordinary/Colours/rdn-coverage-foundation-40-y-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/coverage-foundation-100414.html?dwvar_100414_size=30ml&dwvar_100414_color=4.0%20Y&quantity=1,The Ordinary,8.00 USD,8.00 USD,2915,30ml 4.0 Y,Foundation,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwc30d1c57/Images/products/The%20Ordinary/Colours/rdn-coverage-foundation-40-y-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/coverage-foundation-100414.html?dwvar_100414_size=30ml&dwvar_100414_color=4.0%20Y&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwc30d1c57/Images/products/The%20Ordinary/Colours/rdn-coverage-foundation-40-y-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/coverage-foundation-100414.html?dwvar_100414_size=30ml&dwvar_100414_color=4.0%20Y&quantity=1,68,68.1
rdn-coverage-foundation-41-n-30ml,Coverage Foundation,100414,7.70E+11,in stock,A full-coverage foundation with a natural finish.,new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw51706fb0/Images/products/The%20Ordinary/Colours/rdn-coverage-foundation-41-n-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/coverage-foundation-100414.html?dwvar_100414_size=30ml&dwvar_100414_color=4.1%20N&quantity=1,The Ordinary,8.00 USD,8.00 USD,2915,30ml 4.1 N,Foundation,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw51706fb0/Images/products/The%20Ordinary/Colours/rdn-coverage-foundation-41-n-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/coverage-foundation-100414.html?dwvar_100414_size=30ml&dwvar_100414_color=4.1%20N&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw51706fb0/Images/products/The%20Ordinary/Colours/rdn-coverage-foundation-41-n-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/coverage-foundation-100414.html?dwvar_100414_size=30ml&dwvar_100414_color=4.1%20N&quantity=1,69,69.1
rdn-coverage-foundation-41-r-30ml,Coverage Foundation,100414,7.70E+11,in stock,A full-coverage foundation with a natural finish.,new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwd11c4b05/Images/products/The%20Ordinary/Colours/rdn-coverage-foundation-41-r-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/coverage-foundation-100414.html?dwvar_100414_size=30ml&dwvar_100414_color=4.1%20R&quantity=1,The Ordinary,8.00 USD,8.00 USD,2915,30ml 4.1 R,Foundation,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwd11c4b05/Images/products/The%20Ordinary/Colours/rdn-coverage-foundation-41-r-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/coverage-foundation-100414.html?dwvar_100414_size=30ml&dwvar_100414_color=4.1%20R&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwd11c4b05/Images/products/The%20Ordinary/Colours/rdn-coverage-foundation-41-r-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/coverage-foundation-100414.html?dwvar_100414_size=30ml&dwvar_100414_color=4.1%20R&quantity=1,70,70.1
rdn-dropper-1pc,Dropper - 1pc,100415,7.70E+11,out of stock,For Serum Foundations,new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw91664af6/Images/products/The%20Ordinary/rdn-dropper.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/dropper-100415.html?dwvar_100415_size=1pc&quantity=1,The Ordinary,0.90 USD,0.90 USD,2915,1pc,Tools,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw91664af6/Images/products/The%20Ordinary/rdn-dropper.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/dropper-100415.html?dwvar_100415_size=1pc&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw91664af6/Images/products/The%20Ordinary/rdn-dropper.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/dropper-100415.html?dwvar_100415_size=1pc&quantity=1,71,71.1
rdn-ethylated-ascorbic-acid-15pct-solution-30ml,Ethylated Ascorbic Acid 15% Solution,100416,7.70E+11,out of stock,A direct-acting vitamin C serum for brightening.,new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw574ce5d2/Images/products/The%20Ordinary/rdn-100pct-Ethylated-Ascorbic-Acid-15pct-Product-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/ethylated-ascorbic-acid-15-solution-vitamin-c-100416.html?dwvar_100416_size=30ml&quantity=1,The Ordinary,20.00 USD,20.00 USD,2915,30ml,Serums,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw574ce5d2/Images/products/The%20Ordinary/rdn-100pct-Ethylated-Ascorbic-Acid-15pct-Product-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/ethylated-ascorbic-acid-15-solution-vitamin-c-100416.html?dwvar_100416_size=30ml&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw574ce5d2/Images/products/The%20Ordinary/rdn-100pct-Ethylated-Ascorbic-Acid-15pct-Product-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/ethylated-ascorbic-acid-15-solution-vitamin-c-100416.html?dwvar_100416_size=30ml&quantity=1,72,72.1
rdn-euk-134-01pct-30ml,EUK 134 0.1%,100417,7.70E+11,in stock,An antioxidant formula that brightens your skin.,new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw4b852edd/Images/products/The%20Ordinary/rdn-euk-134-0-1pct-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/euk-134-01-antioxidant-serum-100417.html?dwvar_100417_size=30ml&quantity=1,The Ordinary,11.10 USD,11.10 USD,2915,30ml,Serums,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw4b852edd/Images/products/The%20Ordinary/rdn-euk-134-0-1pct-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/euk-134-01-antioxidant-serum-100417.html?dwvar_100417_size=30ml&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw4b852edd/Images/products/The%20Ordinary/rdn-euk-134-0-1pct-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/euk-134-01-antioxidant-serum-100417.html?dwvar_100417_size=30ml&quantity=1,73,73.1
rdn-glycolic-acid-7pct-toning-solution-240ml,Glycolic Acid 7% Toning Solution,100418,7.70E+11,in stock,"An exfoliating toner for targeting dullness, texture and signs of aging.",new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwc9a72f9b/Images/products/The%20Ordinary/rdn-glycolic-acid-7pct-toning-solution-240ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/glycolic-acid-7-toning-solution-exfoliator-100418.html?dwvar_100418_size=240ml&quantity=1,The Ordinary,13.00 USD,13.00 USD,2915,240ml,Toners,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwc9a72f9b/Images/products/The%20Ordinary/rdn-glycolic-acid-7pct-toning-solution-240ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/glycolic-acid-7-toning-solution-exfoliator-100418.html?dwvar_100418_size=240ml&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwc9a72f9b/Images/products/The%20Ordinary/rdn-glycolic-acid-7pct-toning-solution-240ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/glycolic-acid-7-toning-solution-exfoliator-100418.html?dwvar_100418_size=240ml&quantity=1,74,74.1
rdn-granactive-retinoid-2pct-in-squalane-30ml,Granactive Retinoid 2% in Squalane,100420,7.70E+11,in stock,Next-generation retinol-alternative technologies to address signs of aging in an oil-like format.,new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwfc7f5422/Images/products/The%20Ordinary/rdn-granactive-retinoid-2pct-in-squalane-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/granactive-retinoid-2-in-squalane-serum-100420.html?dwvar_100420_size=30ml&quantity=1,The Ordinary,12.00 USD,12.00 USD,2915,30ml,Serums,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwfc7f5422/Images/products/The%20Ordinary/rdn-granactive-retinoid-2pct-in-squalane-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/granactive-retinoid-2-in-squalane-serum-100420.html?dwvar_100420_size=30ml&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwfc7f5422/Images/products/The%20Ordinary/rdn-granactive-retinoid-2pct-in-squalane-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/granactive-retinoid-2-in-squalane-serum-100420.html?dwvar_100420_size=30ml&quantity=1,75,75.1
rdn-granactive-retinoid-5pct-in-squalane-30ml,Granactive Retinoid 5% in Squalane,100421,7.70E+11,in stock,Next-generation retinol-alternative technologies to address signs of aging in an oil-like format.,new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwe8867793/Images/products/The%20Ordinary/rdn-granactive-retinoid-5pct-in-squalane-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/granactive-retinoid-5-in-squalane-serum-100421.html?dwvar_100421_size=30ml&quantity=1,The Ordinary,16.10 USD,16.10 USD,2915,30ml,Serums,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwe8867793/Images/products/The%20Ordinary/rdn-granactive-retinoid-5pct-in-squalane-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/granactive-retinoid-5-in-squalane-serum-100421.html?dwvar_100421_size=30ml&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwe8867793/Images/products/The%20Ordinary/rdn-granactive-retinoid-5pct-in-squalane-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/granactive-retinoid-5-in-squalane-serum-100421.html?dwvar_100421_size=30ml&quantity=1,76,76.1
rdn-hair-care-natural-moisturizing-factors-ha-60ml,Natural Moisturizing Factors + HA for Scalp,100422,7.70E+11,in stock,A lightweight hydrating serum for the scalp.,new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwb45bec24/Images/products/The%20Ordinary/rdn-hair-care-natural-moisturizing-factors-ha-60ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/natural-moisturizing-factors-ha-for-scalp-hair-scalp-treatment-100422.html?dwvar_100422_size=60ml&quantity=1,The Ordinary,14.20 USD,14.20 USD,2915,60ml,Hair & Scalp Treatments,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwb45bec24/Images/products/The%20Ordinary/rdn-hair-care-natural-moisturizing-factors-ha-60ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/natural-moisturizing-factors-ha-for-scalp-hair-scalp-treatment-100422.html?dwvar_100422_size=60ml&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwb45bec24/Images/products/The%20Ordinary/rdn-hair-care-natural-moisturizing-factors-ha-60ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/natural-moisturizing-factors-ha-for-scalp-hair-scalp-treatment-100422.html?dwvar_100422_size=60ml&quantity=1,77,77.1
rdn-high-adherence-silicone-primer-30ml,High-Adherence Silicone Primer,100423,7.70E+11,in stock,A mattifying primer that blurs the look of pores to create a smooth surface for makeup.,new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw6ca6ed45/Images/products/The%20Ordinary/rdn-high-adherence-silicone-primer-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/high-adherence-silicone-primer-100423.html?dwvar_100423_size=30ml&quantity=1,The Ordinary,6.70 USD,6.70 USD,2915,30ml,Primer,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw6ca6ed45/Images/products/The%20Ordinary/rdn-high-adherence-silicone-primer-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/high-adherence-silicone-primer-100423.html?dwvar_100423_size=30ml&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw6ca6ed45/Images/products/The%20Ordinary/rdn-high-adherence-silicone-primer-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/high-adherence-silicone-primer-100423.html?dwvar_100423_size=30ml&quantity=1,78,78.1
rdn-high-spreadability-fluid-primer-30ml,High-Spreadability Fluid Primer,100424,7.70E+11,in stock,A primer designed with a high-spreadability and a serum-like feel.,new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwde7de55c/Images/products/The%20Ordinary/rdn-high-spreadability-fluid-primer-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/high-spreadability-fluid-primer-100424.html?dwvar_100424_size=30ml&quantity=1,The Ordinary,10.00 USD,10.00 USD,2915,30ml,Primer,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwde7de55c/Images/products/The%20Ordinary/rdn-high-spreadability-fluid-primer-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/high-spreadability-fluid-primer-100424.html?dwvar_100424_size=30ml&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dwde7de55c/Images/products/The%20Ordinary/rdn-high-spreadability-fluid-primer-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/high-spreadability-fluid-primer-100424.html?dwvar_100424_size=30ml&quantity=1,79,79.1
rdn-hyaluronic-acid-2pct-b5-30ml,Hyaluronic Acid 2% + B5,100425,7.70E+11,in stock,A hydrator that smooths and plumps with hyaluronic acid.,new,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw23dff902/Images/products/The%20Ordinary/rdn-hyaluronic-acid-2pct-b5-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/hyaluronic-acid-2-b5-serum-100425.html?dwvar_100425_size=30ml&quantity=1,The Ordinary,8.90 USD,8.90 USD,2915,30ml,Serums,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw23dff902/Images/products/The%20Ordinary/rdn-hyaluronic-acid-2pct-b5-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/hyaluronic-acid-2-b5-serum-100425.html?dwvar_100425_size=30ml&quantity=1,https://theordinary.com/dw/image/v2/BFKJ_PRD/on/demandware.static/-/Sites-deciem-master/default/dw23dff902/Images/products/The%20Ordinary/rdn-hyaluronic-acid-2pct-b5-30ml.png?sw=800&sh=800&sm=fit&bgcolor=ffffff,https://theordinary.com/en-us/hyaluronic-acid-2-b5-serum-100425.html?dwvar_100425_size=30ml&quantity=1,80,80.1
